id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-19DL527None,2024-04-19,scheduled,527,DL527,DAL527,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B22,89,2024-04-19T10:59:00+00:00,2024-04-19T10:59:00+00:00,2024-04-19T12:27:00+00:00,2024-04-19T12:27:00+00:00,2024-04-19T12:27:00+00:00,San Francisco International,America/Los_Angeles,SFO,KSFO,2,C5,1,82,2024-04-19T14:30:00+00:00,2024-04-19T14:30:00+00:00,,,,None,None,None,None
2024-04-19DL9283None,2024-04-19,landed,9283,DL9283,DAL9283,Delta Air Lines,DL,DAL,Zurich,Europe/Zurich,ZRH,LSZH,1,B35,33,2024-04-19T11:50:00+00:00,2024-04-19T11:50:00+00:00,2024-04-19T12:23:00+00:00,2024-04-19T12:23:00+00:00,2024-04-19T12:23:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D78,011,4,2024-04-19T13:30:00+00:00,2024-04-19T13:30:00+00:00,2024-04-19T13:33:00+00:00,2024-04-19T13:33:00+00:00,2024-04-19T13:33:00+00:00,None,None,None,None
2024-04-19DL6153None,2024-04-19,active,6153,DL6153,DAL6153,Delta Air Lines,DL,DAL,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,C3,,2024-04-19T18:30:00+00:00,2024-04-19T18:30:00+00:00,2024-04-19T16:57:00+00:00,2024-04-19T16:57:00+00:00,2024-04-19T16:57:00+00:00,Jose Maria Cordova,America/Bogota,MDE,SKRG,1,,,,2024-04-19T19:26:00+00:00,2024-04-19T19:26:00+00:00,2024-04-19T17:26:00+00:00,2024-04-19T17:26:00+00:00,2024-04-19T17:26:00+00:00,None,None,None,None
2024-04-19DL9007None,2024-04-19,landed,9007,DL9007,DAL9007,Delta Air Lines,DL,DAL,San Luis Potosi,America/Mexico_City,SLP,MMSP,A,1,14,2024-04-19T17:23:00+00:00,2024-04-19T17:23:00+00:00,2024-04-19T17:37:00+00:00,2024-04-19T17:37:00+00:00,2024-04-19T17:37:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,Q,,,2024-04-19T18:45:00+00:00,2024-04-19T18:45:00+00:00,2024-04-19T18:22:00+00:00,2024-04-19T18:22:00+00:00,2024-04-19T18:22:00+00:00,None,None,None,None
2024-04-19DL2015None,2024-04-19,landed,2015,DL2015,DAL2015,Delta Air Lines,DL,DAL,Hopkins International,America/New_York,CLE,KCLE,TERM,B2,13,2024-04-19T19:34:00+00:00,2024-04-19T19:34:00+00:00,2024-04-19T19:46:00+00:00,2024-04-19T19:46:00+00:00,2024-04-19T19:46:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B25,4,,2024-04-19T21:29:00+00:00,2024-04-19T21:29:00+00:00,2024-04-19T21:11:00+00:00,2024-04-19T21:11:00+00:00,2024-04-19T21:11:00+00:00,None,None,None,None
2024-04-19DL5194None,2024-04-19,landed,5194,DL5194,DAL5194,Delta Air Lines,DL,DAL,Hopkins International,America/New_York,CLE,KCLE,TERM,B4,10,2024-04-19T19:25:00+00:00,2024-04-19T19:25:00+00:00,2024-04-19T19:34:00+00:00,2024-04-19T19:34:00+00:00,2024-04-19T19:34:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,98,5,,2024-04-19T21:10:00+00:00,2024-04-19T21:10:00+00:00,2024-04-19T20:44:00+00:00,2024-04-19T20:44:00+00:00,2024-04-19T20:44:00+00:00,None,None,None,None
2024-04-19DL1528None,2024-04-19,landed,1528,DL1528,DAL1528,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,D3,7,2024-04-19T08:20:00+00:00,2024-04-19T08:20:00+00:00,2024-04-19T08:26:00+00:00,2024-04-19T08:26:00+00:00,2024-04-19T08:26:00+00:00,Charlotte Douglas,America/New_York,CLT,KCLT,3,A5,2,,2024-04-19T11:52:00+00:00,2024-04-19T11:52:00+00:00,2024-04-19T11:19:00+00:00,2024-04-19T11:19:00+00:00,2024-04-19T11:19:00+00:00,None,None,None,None
2024-04-19DL4131None,2024-04-19,landed,4131,DL4131,DAL4131,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,A8,50,2024-04-19T14:35:00+00:00,2024-04-19T14:35:00+00:00,2024-04-19T15:25:00+00:00,2024-04-19T15:25:00+00:00,2024-04-19T15:25:00+00:00,Northwest Arkansas Regional,America/Chicago,XNA,KXNA,A,A9,,30,2024-04-19T16:25:00+00:00,2024-04-19T16:25:00+00:00,2024-04-19T16:54:00+00:00,2024-04-19T16:54:00+00:00,2024-04-19T16:54:00+00:00,None,None,None,None
2024-04-19DL5132None,2024-04-19,landed,5132,DL5132,DAL5132,Delta Air Lines,DL,DAL,James Cox Dayton International,America/New_York,DAY,KDAY,,B12,12,2024-04-19T11:17:00+00:00,2024-04-19T11:17:00+00:00,2024-04-19T11:29:00+00:00,2024-04-19T11:29:00+00:00,2024-04-19T11:29:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D38,2,,2024-04-19T13:05:00+00:00,2024-04-19T13:05:00+00:00,2024-04-19T12:36:00+00:00,2024-04-19T12:36:00+00:00,2024-04-19T12:36:00+00:00,None,None,None,None
2024-04-19DL2432None,2024-04-19,landed,2432,DL2432,DAL2432,Delta Air Lines,DL,DAL,Southwest Florida International,America/New_York,RSW,KRSW,,B3,6,2024-04-19T06:50:00+00:00,2024-04-19T06:50:00+00:00,2024-04-19T06:56:00+00:00,2024-04-19T06:56:00+00:00,2024-04-19T06:56:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,D3,8,,2024-04-19T09:30:00+00:00,2024-04-19T09:30:00+00:00,2024-04-19T09:14:00+00:00,2024-04-19T09:14:00+00:00,2024-04-19T09:14:00+00:00,None,None,None,None
2024-04-19DL2463None,2024-04-19,landed,2463,DL2463,DAL2463,Delta Air Lines,DL,DAL,Southwest Florida International,America/New_York,RSW,KRSW,,C6,6,2024-04-19T07:00:00+00:00,2024-04-19T07:00:00+00:00,2024-04-19T07:05:00+00:00,2024-04-19T07:05:00+00:00,2024-04-19T07:05:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B2,6,,2024-04-19T08:48:00+00:00,2024-04-19T08:48:00+00:00,2024-04-19T08:23:00+00:00,2024-04-19T08:23:00+00:00,2024-04-19T08:23:00+00:00,None,None,None,None
2024-04-19DL9277None,2024-04-19,landed,9277,DL9277,DAL9277,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,1,B4,54,2024-04-19T13:15:00+00:00,2024-04-19T13:15:00+00:00,2024-04-19T14:08:00+00:00,2024-04-19T14:08:00+00:00,2024-04-19T14:08:00+00:00,Hamburg Airport,Europe/Berlin,HAM,EDDH,1,,2,33,2024-04-19T14:20:00+00:00,2024-04-19T14:20:00+00:00,2024-04-19T14:53:00+00:00,2024-04-19T14:53:00+00:00,2024-04-19T14:53:00+00:00,None,None,None,None
2024-04-19DL673None,2024-04-19,landed,673,DL673,DAL673,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,21A,25,2024-04-19T12:10:00+00:00,2024-04-19T12:10:00+00:00,2024-04-19T12:34:00+00:00,2024-04-19T12:34:00+00:00,2024-04-19T12:34:00+00:00,Nashville International,America/Chicago,BNA,KBNA,C,B10,,,2024-04-19T18:05:00+00:00,2024-04-19T18:05:00+00:00,2024-04-19T17:48:00+00:00,2024-04-19T17:48:00+00:00,2024-04-19T17:48:00+00:00,None,None,None,None
2024-04-19DL9544None,2024-04-19,landed,9544,DL9544,DAL9544,Delta Air Lines,DL,DAL,Arlanda,Europe/Stockholm,ARN,ESSA,2,63,21,2024-04-19T11:30:00+00:00,2024-04-19T11:30:00+00:00,2024-04-19T11:50:00+00:00,2024-04-19T11:50:00+00:00,2024-04-19T11:50:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,C13,009,5,2024-04-19T13:30:00+00:00,2024-04-19T13:30:00+00:00,2024-04-19T13:25:00+00:00,2024-04-19T13:25:00+00:00,2024-04-19T13:25:00+00:00,None,None,None,None
2024-04-19DL5922None,2024-04-19,landed,5922,DL5922,DAL5922,Delta Air Lines,DL,DAL,Heathrow,Europe/London,LHR,EGLL,3,20,63,2024-04-19T18:05:00+00:00,2024-04-19T18:05:00+00:00,2024-04-19T19:07:00+00:00,2024-04-19T19:07:00+00:00,2024-04-19T19:07:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,,,,2024-04-19T21:10:00+00:00,2024-04-19T21:10:00+00:00,2024-04-19T20:58:00+00:00,2024-04-19T20:58:00+00:00,2024-04-19T20:58:00+00:00,None,None,None,None
2024-04-19DL8226None,2024-04-19,active,8226,DL8226,DAL8226,Delta Air Lines,DL,DAL,Nouakchott,Africa/Nouakchott,NKC,GQNO,,2,65,2024-04-19T22:55:00+00:00,2024-04-19T22:55:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,,32,,2024-04-20T05:50:00+00:00,2024-04-20T05:50:00+00:00,,,,None,None,None,None
2024-04-19DL4901None,2024-04-19,landed,4901,DL4901,DAL4901,Delta Air Lines,DL,DAL,Wilmington International,America/New_York,ILM,KILM,,08,8,2024-04-19T11:11:00+00:00,2024-04-19T11:11:00+00:00,2024-04-19T11:19:00+00:00,2024-04-19T11:19:00+00:00,2024-04-19T11:19:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D32,2,,2024-04-19T12:49:00+00:00,2024-04-19T12:49:00+00:00,2024-04-19T12:20:00+00:00,2024-04-19T12:20:00+00:00,2024-04-19T12:20:00+00:00,None,None,None,None
2024-04-19DL5324None,2024-04-19,landed,5324,DL5324,DAL5324,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,B15,19,2024-04-19T10:15:00+00:00,2024-04-19T10:15:00+00:00,2024-04-19T10:34:00+00:00,2024-04-19T10:34:00+00:00,2024-04-19T10:34:00+00:00,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B7E,6,,2024-04-19T11:30:00+00:00,2024-04-19T11:30:00+00:00,2024-04-19T11:19:00+00:00,2024-04-19T11:19:00+00:00,2024-04-19T11:19:00+00:00,None,None,None,None
2024-04-19DL4966None,2024-04-19,landed,4966,DL4966,DAL4966,Delta Air Lines,DL,DAL,Municipal,America/Chicago,LCH,KLCH,,1,5,2024-04-19T12:12:00+00:00,2024-04-19T12:12:00+00:00,2024-04-19T12:16:00+00:00,2024-04-19T12:16:00+00:00,2024-04-19T12:16:00+00:00,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,E,E23,E37,,2024-04-19T13:41:00+00:00,2024-04-19T13:41:00+00:00,2024-04-19T13:07:00+00:00,2024-04-19T13:07:00+00:00,2024-04-19T13:07:00+00:00,None,None,None,None
2024-04-19DL6230None,2024-04-19,landed,6230,DL6230,DAL6230,Delta Air Lines,DL,DAL,Galeao Antonio Carlos Jobim,America/Sao_Paulo,GIG,SBGL,2,B26,12,2024-04-19T13:45:00+00:00,2024-04-19T13:45:00+00:00,2024-04-19T13:56:00+00:00,2024-04-19T13:56:00+00:00,2024-04-19T13:56:00+00:00,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,1,,,,2024-04-19T15:35:00+00:00,2024-04-19T15:35:00+00:00,2024-04-19T15:18:00+00:00,2024-04-19T15:18:00+00:00,2024-04-19T15:18:00+00:00,None,None,None,None
2024-04-19DL2976None,2024-04-19,landed,2976,DL2976,DAL2976,Delta Air Lines,DL,DAL,Austin-bergstrom International,America/Chicago,AUS,KAUS,,10,18,2024-04-19T10:45:00+00:00,2024-04-19T10:45:00+00:00,2024-04-19T11:03:00+00:00,2024-04-19T11:03:00+00:00,2024-04-19T11:03:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,T7,1,,2024-04-19T13:57:00+00:00,2024-04-19T13:57:00+00:00,2024-04-19T13:47:00+00:00,2024-04-19T13:47:00+00:00,2024-04-19T13:47:00+00:00,None,None,None,None
2024-04-19DL1473None,2024-04-19,landed,1473,DL1473,DAL1473,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A24,15,2024-04-19T09:25:00+00:00,2024-04-19T09:25:00+00:00,2024-04-19T09:40:00+00:00,2024-04-19T09:40:00+00:00,2024-04-19T09:40:00+00:00,Los Angeles International,America/Los_Angeles,LAX,KLAX,3,37B,24,,2024-04-19T10:30:00+00:00,2024-04-19T10:30:00+00:00,2024-04-19T10:09:00+00:00,2024-04-19T10:09:00+00:00,2024-04-19T10:09:00+00:00,None,None,None,None
2024-04-19DL3765None,2024-04-19,landed,3765,DL3765,DAL3765,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A43,22,2024-04-19T09:25:00+00:00,2024-04-19T09:25:00+00:00,2024-04-19T09:47:00+00:00,2024-04-19T09:47:00+00:00,2024-04-19T09:47:00+00:00,Billings,America/Denver,BIL,KBIL,B,A3,,,2024-04-19T10:52:00+00:00,2024-04-19T10:52:00+00:00,2024-04-19T10:46:00+00:00,2024-04-19T10:46:00+00:00,2024-04-19T10:46:00+00:00,None,None,None,None
2024-04-19DL5962None,2024-04-19,landed,5962,DL5962,DAL5962,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,96,7,2024-04-19T18:10:00+00:00,2024-04-19T18:10:00+00:00,2024-04-19T18:16:00+00:00,2024-04-19T18:16:00+00:00,2024-04-19T18:16:00+00:00,Manchester Airport,Europe/London,MAN,EGCC,2,206,,,2024-04-20T07:45:00+00:00,2024-04-20T07:45:00+00:00,2024-04-20T06:58:00+00:00,2024-04-20T06:58:00+00:00,2024-04-20T06:58:00+00:00,None,None,None,None
2024-04-19DL7978None,2024-04-19,landed,7978,DL7978,DAL7978,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,A,238,22,2024-04-19T18:10:00+00:00,2024-04-19T18:10:00+00:00,2024-04-19T18:32:00+00:00,2024-04-19T18:32:00+00:00,2024-04-19T18:32:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,60,,,2024-04-19T20:00:00+00:00,2024-04-19T20:00:00+00:00,2024-04-19T19:45:00+00:00,2024-04-19T19:45:00+00:00,2024-04-19T19:45:00+00:00,None,None,None,None
2024-04-19DL9594None,2024-04-19,landed,9594,DL9594,DAL9594,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,1,C14,38,2024-04-19T14:30:00+00:00,2024-04-19T14:30:00+00:00,2024-04-19T15:07:00+00:00,2024-04-19T15:07:00+00:00,2024-04-19T15:07:00+00:00,Gardermoen,Europe/Oslo,OSL,ENGM,3,,3,8,2024-04-19T16:20:00+00:00,2024-04-19T16:20:00+00:00,2024-04-19T16:27:00+00:00,2024-04-19T16:27:00+00:00,2024-04-19T16:27:00+00:00,None,None,None,None
2024-04-19DL270None,2024-04-19,landed,270,DL270,DAL270,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,3,330,18,2024-04-19T10:40:00+00:00,2024-04-19T10:40:00+00:00,2024-04-19T10:58:00+00:00,2024-04-19T10:58:00+00:00,2024-04-19T10:58:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,F8,99,,2024-04-19T19:30:00+00:00,2024-04-19T19:30:00+00:00,2024-04-19T19:11:00+00:00,2024-04-19T19:11:00+00:00,2024-04-19T19:11:00+00:00,None,None,None,None
2024-04-19DL6112None,2024-04-19,active,6112,DL6112,DAL6112,Delta Air Lines,DL,DAL,Augusto Severo,America/Fortaleza,NAT,SBSG,1,7,,2024-04-19T13:00:00+00:00,2024-04-19T13:00:00+00:00,2024-04-19T12:59:00+00:00,2024-04-19T12:59:00+00:00,2024-04-19T12:59:00+00:00,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,,2024-04-19T16:30:00+00:00,2024-04-19T16:30:00+00:00,,,,None,None,None,None
2024-04-19DL9224None,2024-04-19,landed,9224,DL9224,DAL9224,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,2,F4,28,2024-04-19T12:35:00+00:00,2024-04-19T12:35:00+00:00,2024-04-19T13:02:00+00:00,2024-04-19T13:02:00+00:00,2024-04-19T13:02:00+00:00,Mc Carran International,America/Los_Angeles,LAS,KLAS,3,,,9,2024-04-19T14:10:00+00:00,2024-04-19T14:10:00+00:00,2024-04-19T14:18:00+00:00,2024-04-19T14:18:00+00:00,2024-04-19T14:18:00+00:00,None,None,None,None
2024-04-19DL7379None,2024-04-19,landed,7379,DL7379,DAL7379,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,3,310,50,2024-04-19T01:00:00+00:00,2024-04-19T01:00:00+00:00,2024-04-19T01:49:00+00:00,2024-04-19T01:49:00+00:00,2024-04-19T01:49:00+00:00,Arturo Merino Benitez,America/Santiago,SCL,SCEL,2,,L4,7,2024-04-19T04:30:00+00:00,2024-04-19T04:30:00+00:00,2024-04-19T04:37:00+00:00,2024-04-19T04:37:00+00:00,2024-04-19T04:37:00+00:00,None,None,None,None
2024-04-19DL3958None,2024-04-19,landed,3958,DL3958,DAL3958,Delta Air Lines,DL,DAL,Tri-cities,America/Los_Angeles,PSC,KPSC,,4,8,2024-04-19T12:30:00+00:00,2024-04-19T12:30:00+00:00,2024-04-19T12:38:00+00:00,2024-04-19T12:38:00+00:00,2024-04-19T12:38:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,S,A34,,,2024-04-19T15:15:00+00:00,2024-04-19T15:15:00+00:00,2024-04-19T14:52:00+00:00,2024-04-19T14:52:00+00:00,2024-04-19T14:52:00+00:00,None,None,None,None
2024-04-19DL2994B739,2024-04-19,landed,2994,DL2994,DAL2994,Delta Air Lines,DL,DAL,Indianapolis International,America/Indiana/Indianapolis,IND,KIND,,A6,7,2024-04-19T11:55:00+00:00,2024-04-19T11:55:00+00:00,2024-04-19T12:01:00+00:00,2024-04-19T12:01:00+00:00,2024-04-19T12:01:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B5,6,,2024-04-19T13:30:00+00:00,2024-04-19T13:30:00+00:00,2024-04-19T13:09:00+00:00,2024-04-19T13:09:00+00:00,2024-04-19T13:09:00+00:00,N940DU,B739,B739,AD0D86
2024-04-19DL9249None,2024-04-19,landed,9249,DL9249,DAL9249,Delta Air Lines,DL,DAL,Blagnac,Europe/Paris,TLS,LFBO,,26,37,2024-04-19T14:05:00+00:00,2024-04-19T14:05:00+00:00,2024-04-19T14:41:00+00:00,2024-04-19T14:41:00+00:00,2024-04-19T14:41:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A04,012,16,2024-04-19T16:00:00+00:00,2024-04-19T16:00:00+00:00,2024-04-19T16:16:00+00:00,2024-04-19T16:16:00+00:00,2024-04-19T16:16:00+00:00,None,None,None,None
2024-04-19DL473None,2024-04-19,landed,473,DL473,DAL473,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,37,10,2024-04-19T07:30:00+00:00,2024-04-19T07:30:00+00:00,2024-04-19T07:39:00+00:00,2024-04-19T07:39:00+00:00,2024-04-19T07:39:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B18,5,,2024-04-19T14:44:00+00:00,2024-04-19T14:44:00+00:00,2024-04-19T14:08:00+00:00,2024-04-19T14:08:00+00:00,2024-04-19T14:08:00+00:00,None,None,None,None
2024-04-19DL5683None,2024-04-19,landed,5683,DL5683,DAL5683,Delta Air Lines,DL,DAL,Westchester County Apt,America/New_York,HPN,KHPN,,,11,2024-04-19T17:29:00+00:00,2024-04-19T17:29:00+00:00,2024-04-19T17:40:00+00:00,2024-04-19T17:40:00+00:00,2024-04-19T17:40:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A33,9,,2024-04-19T19:24:00+00:00,2024-04-19T19:24:00+00:00,2024-04-19T19:03:00+00:00,2024-04-19T19:03:00+00:00,2024-04-19T19:03:00+00:00,None,None,None,None
2024-04-19DL3755None,2024-04-19,landed,3755,DL3755,DAL3755,Delta Air Lines,DL,DAL,Sacramento International,America/Los_Angeles,SMF,KSMF,A,1,19,2024-04-19T08:35:00+00:00,2024-04-19T08:35:00+00:00,2024-04-19T08:53:00+00:00,2024-04-19T08:53:00+00:00,2024-04-19T08:53:00+00:00,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,21B,22,,2024-04-19T10:13:00+00:00,2024-04-19T10:13:00+00:00,2024-04-19T10:01:00+00:00,2024-04-19T10:01:00+00:00,2024-04-19T10:01:00+00:00,None,None,None,None
2024-04-19DL8563None,2024-04-19,landed,8563,DL8563,DAL8563,Delta Air Lines,DL,DAL,Peretola,Europe/Rome,FLR,LIRQ,,2,8,2024-04-19T10:00:00+00:00,2024-04-19T10:00:00+00:00,2024-04-19T10:08:00+00:00,2024-04-19T10:08:00+00:00,2024-04-19T10:08:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,,21,,2024-04-19T11:50:00+00:00,2024-04-19T11:50:00+00:00,2024-04-19T11:39:00+00:00,2024-04-19T11:39:00+00:00,2024-04-19T11:39:00+00:00,None,None,None,None
2024-04-19DL1542None,2024-04-19,landed,1542,DL1542,DAL1542,Delta Air Lines,DL,DAL,Eglin AFB,America/Chicago,VPS,KVPS,,B2,13,2024-04-19T06:00:00+00:00,2024-04-19T06:00:00+00:00,2024-04-19T06:12:00+00:00,2024-04-19T06:12:00+00:00,2024-04-19T06:12:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,E31,3,,2024-04-19T08:12:00+00:00,2024-04-19T08:12:00+00:00,2024-04-19T08:00:00+00:00,2024-04-19T08:00:00+00:00,2024-04-19T08:00:00+00:00,None,None,None,None
2024-04-19DL4981CRJ9,2024-04-19,landed,4981,DL4981,DAL4981,Delta Air Lines,DL,DAL,Lambert-St. Louis International,America/Chicago,STL,KSTL,1,A8,9,2024-04-19T06:00:00+00:00,2024-04-19T06:00:00+00:00,2024-04-19T06:08:00+00:00,2024-04-19T06:08:00+00:00,2024-04-19T06:08:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,75,4,,2024-04-19T09:29:00+00:00,2024-04-19T09:29:00+00:00,2024-04-19T08:57:00+00:00,2024-04-19T08:57:00+00:00,2024-04-19T08:57:00+00:00,N912XJ,CRJ9,CRJ9,ACA02F
2024-04-19DL2243None,2024-04-19,landed,2243,DL2243,DAL2243,Delta Air Lines,DL,DAL,Chicago O'hare International,America/Chicago,ORD,KORD,5,M9,12,2024-04-19T10:00:00+00:00,2024-04-19T10:00:00+00:00,2024-04-19T10:12:00+00:00,2024-04-19T10:12:00+00:00,2024-04-19T10:12:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,84,2,,2024-04-19T13:12:00+00:00,2024-04-19T13:12:00+00:00,2024-04-19T12:41:00+00:00,2024-04-19T12:41:00+00:00,2024-04-19T12:41:00+00:00,None,None,None,None
2024-04-19DL9417None,2024-04-19,landed,9417,DL9417,DAL9417,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,1,B4,17,2024-04-19T11:50:00+00:00,2024-04-19T11:50:00+00:00,2024-04-19T12:07:00+00:00,2024-04-19T12:07:00+00:00,2024-04-19T12:07:00+00:00,John Paul II Balice International,Europe/Warsaw,KRK,EPKK,T,,,,2024-04-19T13:40:00+00:00,2024-04-19T13:40:00+00:00,2024-04-19T13:33:00+00:00,2024-04-19T13:33:00+00:00,2024-04-19T13:33:00+00:00,None,None,None,None
2024-04-19DL8757None,2024-04-19,landed,8757,DL8757,DAL8757,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F55,22,2024-04-19T16:00:00+00:00,2024-04-19T16:00:00+00:00,2024-04-19T16:22:00+00:00,2024-04-19T16:22:00+00:00,2024-04-19T16:22:00+00:00,Cote D'azur International Airport,Europe/Paris,NCE,LFMN,2,A3,2,,2024-04-19T17:35:00+00:00,2024-04-19T17:35:00+00:00,2024-04-19T17:33:00+00:00,2024-04-19T17:33:00+00:00,2024-04-19T17:33:00+00:00,None,None,None,None
2024-04-19DL1263None,2024-04-19,landed,1263,DL1263,DAL1263,Delta Air Lines,DL,DAL,Kansas City International Airport,America/Chicago,MCI,KMCI,,B46,4,2024-04-19T18:14:00+00:00,2024-04-19T18:14:00+00:00,2024-04-19T18:17:00+00:00,2024-04-19T18:17:00+00:00,2024-04-19T18:17:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,A1,,,2024-04-19T19:59:00+00:00,2024-04-19T19:59:00+00:00,2024-04-19T19:39:00+00:00,2024-04-19T19:39:00+00:00,2024-04-19T19:39:00+00:00,None,None,None,None
2024-04-19DL4945None,2024-04-19,landed,4945,DL4945,DAL4945,Delta Air Lines,DL,DAL,La Guardia,America/New_York,LGA,KLGA,C,76,27,2024-04-19T07:41:00+00:00,2024-04-19T07:41:00+00:00,2024-04-19T08:07:00+00:00,2024-04-19T08:07:00+00:00,2024-04-19T08:07:00+00:00,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B7E,6,,2024-04-19T09:25:00+00:00,2024-04-19T09:25:00+00:00,2024-04-19T09:08:00+00:00,2024-04-19T09:08:00+00:00,2024-04-19T09:08:00+00:00,None,None,None,None
2024-04-19DL2304None,2024-04-19,landed,2304,DL2304,DAL2304,Delta Air Lines,DL,DAL,La Guardia,America/New_York,LGA,KLGA,C,95,30,2024-04-19T07:40:00+00:00,2024-04-19T07:40:00+00:00,2024-04-19T08:10:00+00:00,2024-04-19T08:10:00+00:00,2024-04-19T08:10:00+00:00,"Jacksonville,",America/New_York,JAX,KJAX,E,A9,,1,2024-04-19T10:10:00+00:00,2024-04-19T10:10:00+00:00,2024-04-19T10:04:00+00:00,2024-04-19T10:04:00+00:00,2024-04-19T10:04:00+00:00,None,None,None,None
2024-04-19DL7394None,2024-04-19,landed,7394,DL7394,DAL7394,Delta Air Lines,DL,DAL,E Cortissoz,America/Bogota,BAQ,SKBQ,1,10,30,2024-04-19T10:48:00+00:00,2024-04-19T10:48:00+00:00,2024-04-19T11:18:00+00:00,2024-04-19T11:18:00+00:00,2024-04-19T11:18:00+00:00,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,,08,3,2024-04-19T12:18:00+00:00,2024-04-19T12:18:00+00:00,2024-04-19T12:21:00+00:00,2024-04-19T12:21:00+00:00,2024-04-19T12:21:00+00:00,None,None,None,None
