id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-18DL7161None,2024-04-18,landed,7161,DL7161,DAL7161,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,D10,16,2024-04-18T12:30:00+00:00,2024-04-18T12:30:00+00:00,2024-04-18T12:46:00+00:00,2024-04-18T12:46:00+00:00,2024-04-18T12:46:00+00:00,Winnipeg,America/Winnipeg,YWG,CYWG,MA,2,,,2024-04-18T14:55:00+00:00,2024-04-18T14:55:00+00:00,2024-04-18T14:46:00+00:00,2024-04-18T14:46:00+00:00,2024-04-18T14:46:00+00:00,None,None,None,None
2024-04-18DL5999None,2024-04-18,landed,5999,DL5999,DAL5999,Delta Air Lines,DL,DAL,Heathrow,Europe/London,LHR,EGLL,3,20,75,2024-04-18T12:45:00+00:00,2024-04-18T12:45:00+00:00,2024-04-18T14:00:00+00:00,2024-04-18T14:00:00+00:00,2024-04-18T14:00:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,F7,,4,2024-04-18T16:55:00+00:00,2024-04-18T16:55:00+00:00,2024-04-18T16:59:00+00:00,2024-04-18T16:59:00+00:00,2024-04-18T16:59:00+00:00,None,None,None,None
2024-04-18DL4232None,2024-04-18,landed,4232,DL4232,DAL4232,Delta Air Lines,DL,DAL,Emmet County,America/Detroit,PLN,KPLN,,,,2024-04-18T18:05:00+00:00,2024-04-18T18:05:00+00:00,2024-04-18T17:53:00+00:00,2024-04-18T17:53:00+00:00,2024-04-18T17:53:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,C27,8,,2024-04-18T19:16:00+00:00,2024-04-18T19:16:00+00:00,2024-04-18T18:37:00+00:00,2024-04-18T18:37:00+00:00,2024-04-18T18:37:00+00:00,None,None,None,None
2024-04-18DL5257None,2024-04-18,landed,5257,DL5257,DAL5257,Delta Air Lines,DL,DAL,Kansas City International Airport,America/Chicago,MCI,KMCI,,B46,6,2024-04-18T17:07:00+00:00,2024-04-18T17:07:00+00:00,2024-04-18T17:13:00+00:00,2024-04-18T17:13:00+00:00,2024-04-18T17:13:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,73,4,,2024-04-18T21:00:00+00:00,2024-04-18T21:00:00+00:00,2024-04-18T20:30:00+00:00,2024-04-18T20:30:00+00:00,2024-04-18T20:30:00+00:00,None,None,None,None
2024-04-18DL3870None,2024-04-18,landed,3870,DL3870,DAL3870,Delta Air Lines,DL,DAL,Joslin Field - Magic Valley Regional,America/Boise,TWF,KTWF,,02,11,2024-04-18T13:30:00+00:00,2024-04-18T13:30:00+00:00,2024-04-18T13:41:00+00:00,2024-04-18T13:41:00+00:00,2024-04-18T13:41:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,S,A45,,,2024-04-18T14:33:00+00:00,2024-04-18T14:33:00+00:00,2024-04-18T14:20:00+00:00,2024-04-18T14:20:00+00:00,2024-04-18T14:20:00+00:00,None,None,None,None
2024-04-18DL2991None,2024-04-18,landed,2991,DL2991,DAL2991,Delta Air Lines,DL,DAL,Adams Field Airport,America/Chicago,LIT,KLIT,,4,,2024-04-18T09:36:00+00:00,2024-04-18T09:36:00+00:00,2024-04-18T09:31:00+00:00,2024-04-18T09:31:00+00:00,2024-04-18T09:31:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D7,2,,2024-04-18T12:03:00+00:00,2024-04-18T12:03:00+00:00,2024-04-18T11:34:00+00:00,2024-04-18T11:34:00+00:00,2024-04-18T11:34:00+00:00,None,None,None,None
2024-04-18DL5256None,2024-04-18,landed,5256,DL5256,DAL5256,Delta Air Lines,DL,DAL,Pittsburgh International,America/New_York,PIT,KPIT,,D80,23,2024-04-18T18:30:00+00:00,2024-04-18T18:30:00+00:00,2024-04-18T18:52:00+00:00,2024-04-18T18:52:00+00:00,2024-04-18T18:52:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,B8,8,,2024-04-18T19:44:00+00:00,2024-04-18T19:44:00+00:00,2024-04-18T19:32:00+00:00,2024-04-18T19:32:00+00:00,2024-04-18T19:32:00+00:00,None,None,None,None
2024-04-18DL2009B739,2024-04-18,landed,2009,DL2009,DAL2009,Delta Air Lines,DL,DAL,Raleigh-durham International Airport,America/New_York,RDU,KRDU,2,C3,12,2024-04-18T18:40:00+00:00,2024-04-18T18:40:00+00:00,2024-04-18T18:51:00+00:00,2024-04-18T18:51:00+00:00,2024-04-18T18:51:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,S,A8,,,2024-04-18T21:24:00+00:00,2024-04-18T21:24:00+00:00,2024-04-18T21:13:00+00:00,2024-04-18T21:13:00+00:00,2024-04-18T21:13:00+00:00,N821DN,B739,B739,AB34EA
2024-04-18DL3965None,2024-04-18,landed,3965,DL3965,DAL3965,Delta Air Lines,DL,DAL,Washington Dulles International,America/New_York,IAD,KIAD,,B78,54,2024-04-18T17:05:00+00:00,2024-04-18T17:05:00+00:00,2024-04-18T17:59:00+00:00,2024-04-18T17:59:00+00:00,2024-04-18T17:59:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,A12,,14,2024-04-18T18:38:00+00:00,2024-04-18T18:38:00+00:00,2024-04-18T18:51:00+00:00,2024-04-18T18:51:00+00:00,2024-04-18T18:51:00+00:00,None,None,None,None
2024-04-18DL9377None,2024-04-18,landed,9377,DL9377,DAL9377,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D6,29,2024-04-18T08:15:00+00:00,2024-04-18T08:15:00+00:00,2024-04-18T08:43:00+00:00,2024-04-18T08:43:00+00:00,2024-04-18T08:43:00+00:00,Dyce,Europe/London,ABZ,EGPD,5,,,13,2024-04-18T08:45:00+00:00,2024-04-18T08:45:00+00:00,2024-04-18T08:58:00+00:00,2024-04-18T08:58:00+00:00,2024-04-18T08:58:00+00:00,None,None,None,None
2024-04-18DL2822None,2024-04-18,landed,2822,DL2822,DAL2822,Delta Air Lines,DL,DAL,San Antonio International,America/Chicago,SAT,KSAT,A,4,18,2024-04-18T15:00:00+00:00,2024-04-18T15:00:00+00:00,2024-04-18T15:18:00+00:00,2024-04-18T15:18:00+00:00,2024-04-18T15:18:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,B29,T4,,2024-04-18T20:04:00+00:00,2024-04-18T20:04:00+00:00,2024-04-18T19:40:00+00:00,2024-04-18T19:40:00+00:00,2024-04-18T19:40:00+00:00,None,None,None,None
2024-04-18DL1237None,2024-04-18,landed,1237,DL1237,DAL1237,Delta Air Lines,DL,DAL,Joe Foss Field Airport,America/Chicago,FSD,KFSD,,4,5,2024-04-18T05:20:00+00:00,2024-04-18T05:20:00+00:00,2024-04-18T05:24:00+00:00,2024-04-18T05:24:00+00:00,2024-04-18T05:24:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B34,4,,2024-04-18T08:55:00+00:00,2024-04-18T08:55:00+00:00,2024-04-18T08:24:00+00:00,2024-04-18T08:24:00+00:00,2024-04-18T08:24:00+00:00,None,None,None,None
2024-04-18DL5715None,2024-04-18,landed,5715,DL5715,DAL5715,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A1,46,2024-04-18T08:05:00+00:00,2024-04-18T08:05:00+00:00,2024-04-18T08:50:00+00:00,2024-04-18T08:50:00+00:00,2024-04-18T08:50:00+00:00,Philadelphia International,America/New_York,PHL,KPHL,D,D10,,15,2024-04-18T09:41:00+00:00,2024-04-18T09:41:00+00:00,2024-04-18T09:56:00+00:00,2024-04-18T09:56:00+00:00,2024-04-18T09:56:00+00:00,None,None,None,None
2024-04-18DL1024None,2024-04-18,landed,1024,DL1024,DAL1024,Delta Air Lines,DL,DAL,El Paso International Airport,America/Denver,ELP,KELP,,B1,15,2024-04-18T13:38:00+00:00,2024-04-18T13:38:00+00:00,2024-04-18T13:53:00+00:00,2024-04-18T13:53:00+00:00,2024-04-18T13:53:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A1,9,,2024-04-18T18:41:00+00:00,2024-04-18T18:41:00+00:00,2024-04-18T18:30:00+00:00,2024-04-18T18:30:00+00:00,2024-04-18T18:30:00+00:00,None,None,None,None
2024-04-18DL6223None,2024-04-18,landed,6223,DL6223,DAL6223,Delta Air Lines,DL,DAL,Velazco Astete,America/Lima,CUZ,SPZO,1,1,7,2024-04-18T09:40:00+00:00,2024-04-18T09:40:00+00:00,2024-04-18T09:47:00+00:00,2024-04-18T09:47:00+00:00,2024-04-18T09:47:00+00:00,Jorge Chavez International,America/Lima,LIM,SPJC,B,,6,,2024-04-18T11:10:00+00:00,2024-04-18T11:10:00+00:00,2024-04-18T10:48:00+00:00,2024-04-18T10:48:00+00:00,2024-04-18T10:48:00+00:00,None,None,None,None
2024-04-18DL8636None,2024-04-18,landed,8636,DL8636,DAL8636,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F48,12,2024-04-18T08:00:00+00:00,2024-04-18T08:00:00+00:00,2024-04-18T08:11:00+00:00,2024-04-18T08:11:00+00:00,2024-04-18T08:11:00+00:00,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,,,,2024-04-18T09:30:00+00:00,2024-04-18T09:30:00+00:00,2024-04-18T09:20:00+00:00,2024-04-18T09:20:00+00:00,2024-04-18T09:20:00+00:00,None,None,None,None
2024-04-18DL7363None,2024-04-18,landed,7363,DL7363,DAL7363,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,226,10,2024-04-18T12:20:00+00:00,2024-04-18T12:20:00+00:00,2024-04-18T12:29:00+00:00,2024-04-18T12:29:00+00:00,2024-04-18T12:29:00+00:00,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,1,,,,2024-04-18T14:00:00+00:00,2024-04-18T14:00:00+00:00,2024-04-18T13:46:00+00:00,2024-04-18T13:46:00+00:00,2024-04-18T13:46:00+00:00,None,None,None,None
2024-04-18DL6876None,2024-04-18,landed,6876,DL6876,DAL6876,Delta Air Lines,DL,DAL,Mc Carran International,America/Los_Angeles,LAS,KLAS,3,D21,15,2024-04-18T10:45:00+00:00,2024-04-18T10:45:00+00:00,2024-04-18T10:59:00+00:00,2024-04-18T10:59:00+00:00,2024-04-18T10:59:00+00:00,Calgary International Airport,America/Edmonton,YYC,CYYC,MA,D73,,,2024-04-18T14:39:00+00:00,2024-04-18T14:39:00+00:00,2024-04-18T14:21:00+00:00,2024-04-18T14:21:00+00:00,2024-04-18T14:21:00+00:00,None,None,None,None
2024-04-18DL892None,2024-04-18,landed,892,DL892,DAL892,Delta Air Lines,DL,DAL,Memphis International,America/Chicago,MEM,KMEM,,14,1,2024-04-18T18:31:00+00:00,2024-04-18T18:31:00+00:00,2024-04-18T18:31:00+00:00,2024-04-18T18:31:00+00:00,2024-04-18T18:31:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C4,6,,2024-04-18T20:39:00+00:00,2024-04-18T20:39:00+00:00,2024-04-18T20:18:00+00:00,2024-04-18T20:18:00+00:00,2024-04-18T20:18:00+00:00,None,None,None,None
2024-04-18DL467None,2024-04-18,landed,467,DL467,DAL467,Delta Air Lines,DL,DAL,San Francisco International,America/Los_Angeles,SFO,KSFO,2,C8,8,2024-04-18T14:10:00+00:00,2024-04-18T14:10:00+00:00,2024-04-18T14:17:00+00:00,2024-04-18T14:17:00+00:00,2024-04-18T14:17:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,B35,T4,,2024-04-18T22:44:00+00:00,2024-04-18T22:44:00+00:00,2024-04-18T21:59:00+00:00,2024-04-18T21:59:00+00:00,2024-04-18T21:59:00+00:00,None,None,None,None
2024-04-18DL599B738,2024-04-18,landed,599,DL599,DAL599,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,58,19,2024-04-18T15:30:00+00:00,2024-04-18T15:30:00+00:00,2024-04-18T15:49:00+00:00,2024-04-18T15:49:00+00:00,2024-04-18T15:49:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,E16,99,,2024-04-18T21:00:00+00:00,2024-04-18T21:00:00+00:00,2024-04-18T20:33:00+00:00,2024-04-18T20:33:00+00:00,2024-04-18T20:33:00+00:00,N3755D,B738,B738,A44969
2024-04-18DL8049None,2024-04-18,landed,8049,DL8049,DAL8049,Delta Air Lines,DL,DAL,Aguascalients,America/Mexico_City,AGU,MMAS,A,2,52,2024-04-18T15:46:00+00:00,2024-04-18T15:46:00+00:00,2024-04-18T16:37:00+00:00,2024-04-18T16:37:00+00:00,2024-04-18T16:37:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,Q,,14,2024-04-18T17:05:00+00:00,2024-04-18T17:05:00+00:00,2024-04-18T17:19:00+00:00,2024-04-18T17:19:00+00:00,2024-04-18T17:19:00+00:00,None,None,None,None
2024-04-18DL5018None,2024-04-18,landed,5018,DL5018,DAL5018,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,B15,16,2024-04-18T15:50:00+00:00,2024-04-18T15:50:00+00:00,2024-04-18T16:05:00+00:00,2024-04-18T16:05:00+00:00,2024-04-18T16:05:00+00:00,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B7D,6,,2024-04-18T17:09:00+00:00,2024-04-18T17:09:00+00:00,2024-04-18T16:49:00+00:00,2024-04-18T16:49:00+00:00,2024-04-18T16:49:00+00:00,None,None,None,None
2024-04-18DL6225None,2024-04-18,cancelled,6225,DL6225,DAL6225,Delta Air Lines,DL,DAL,Jorge Chavez International,America/Lima,LIM,SPJC,,13,,2024-04-18T04:30:00+00:00,2024-04-18T04:30:00+00:00,,,,Trujillo,America/Lima,TRU,SPRU,2,,,,2024-04-18T05:45:00+00:00,2024-04-18T05:45:00+00:00,,,,None,None,None,None
2024-04-18DL8092None,2024-04-18,landed,8092,DL8092,DAL8092,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,73,40,2024-04-18T15:15:00+00:00,2024-04-18T15:15:00+00:00,2024-04-18T15:55:00+00:00,2024-04-18T15:55:00+00:00,2024-04-18T15:55:00+00:00,Los Cabos,America/Mazatlan,SJD,MMSD,1,,,,2024-04-18T16:51:00+00:00,2024-04-18T16:51:00+00:00,2024-04-18T16:37:00+00:00,2024-04-18T16:37:00+00:00,2024-04-18T16:37:00+00:00,None,None,None,None
2024-04-18DL549None,2024-04-18,landed,549,DL549,DAL549,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A13,33,2024-04-18T13:40:00+00:00,2024-04-18T13:40:00+00:00,2024-04-18T14:12:00+00:00,2024-04-18T14:12:00+00:00,2024-04-18T14:12:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A34,7,1,2024-04-18T19:18:00+00:00,2024-04-18T19:18:00+00:00,2024-04-18T19:15:00+00:00,2024-04-18T19:15:00+00:00,2024-04-18T19:15:00+00:00,None,None,None,None
2024-04-18DL2184None,2024-04-18,landed,2184,DL2184,DAL2184,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A13,36,2024-04-18T13:40:00+00:00,2024-04-18T13:40:00+00:00,2024-04-18T14:15:00+00:00,2024-04-18T14:15:00+00:00,2024-04-18T14:15:00+00:00,George Bush Intercontinental,America/Chicago,IAH,KIAH,A,14,,2,2024-04-18T17:38:00+00:00,2024-04-18T17:38:00+00:00,2024-04-18T17:39:00+00:00,2024-04-18T17:39:00+00:00,2024-04-18T17:39:00+00:00,None,None,None,None
2024-04-18DL4323None,2024-04-18,landed,4323,DL4323,DAL4323,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A42,16,2024-04-18T13:40:00+00:00,2024-04-18T13:40:00+00:00,2024-04-18T13:55:00+00:00,2024-04-18T13:55:00+00:00,2024-04-18T13:55:00+00:00,St. George Municipal,America/Denver,SGU,KSGU,,,,,2024-04-18T14:50:00+00:00,2024-04-18T14:50:00+00:00,2024-04-18T14:38:00+00:00,2024-04-18T14:38:00+00:00,2024-04-18T14:38:00+00:00,None,None,None,None
2024-04-18DL704None,2024-04-18,landed,704,DL704,DAL704,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A6,59,2024-04-18T13:45:00+00:00,2024-04-18T13:45:00+00:00,2024-04-18T14:43:00+00:00,2024-04-18T14:43:00+00:00,2024-04-18T14:43:00+00:00,Austin-bergstrom International,America/Chicago,AUS,KAUS,2,7,7,27,2024-04-18T17:25:00+00:00,2024-04-18T17:25:00+00:00,2024-04-18T17:52:00+00:00,2024-04-18T17:52:00+00:00,2024-04-18T17:52:00+00:00,None,None,None,None
2024-04-18DL2143None,2024-04-18,landed,2143,DL2143,DAL2143,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A24,14,2024-04-18T13:45:00+00:00,2024-04-18T13:45:00+00:00,2024-04-18T13:59:00+00:00,2024-04-18T13:59:00+00:00,2024-04-18T13:59:00+00:00,San Antonio International,America/Chicago,SAT,KSAT,A,4,A2,,2024-04-18T17:20:00+00:00,2024-04-18T17:20:00+00:00,2024-04-18T17:07:00+00:00,2024-04-18T17:07:00+00:00,2024-04-18T17:07:00+00:00,None,None,None,None
2024-04-18DL752None,2024-04-18,landed,752,DL752,DAL752,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A3,25,2024-04-18T13:50:00+00:00,2024-04-18T13:50:00+00:00,2024-04-18T14:14:00+00:00,2024-04-18T14:14:00+00:00,2024-04-18T14:14:00+00:00,Chicago O'hare International,America/Chicago,ORD,KORD,5,M6,11,,2024-04-18T17:55:00+00:00,2024-04-18T17:55:00+00:00,2024-04-18T17:35:00+00:00,2024-04-18T17:35:00+00:00,2024-04-18T17:35:00+00:00,None,None,None,None
2024-04-18DL125None,2024-04-18,landed,125,DL125,DAL125,Delta Air Lines,DL,DAL,Lisbon Portela,Europe/Lisbon,LIS,LPPT,1,47,10,2024-04-18T12:45:00+00:00,2024-04-18T12:45:00+00:00,2024-04-18T12:55:00+00:00,2024-04-18T12:55:00+00:00,2024-04-18T12:55:00+00:00,Logan International,America/New_York,BOS,KBOS,E,E7,2,,2024-04-18T15:30:00+00:00,2024-04-18T15:30:00+00:00,2024-04-18T14:19:00+00:00,2024-04-18T14:19:00+00:00,2024-04-18T14:19:00+00:00,None,None,None,None
2024-04-18DL5027CRJ9,2024-04-18,landed,5027,DL5027,DAL5027,Delta Air Lines,DL,DAL,"Charleston, AFB Municipal",America/New_York,CHS,KCHS,,A5,9,2024-04-18T14:30:00+00:00,2024-04-18T14:30:00+00:00,2024-04-18T14:38:00+00:00,2024-04-18T14:38:00+00:00,2024-04-18T14:38:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,64,5,,2024-04-18T16:35:00+00:00,2024-04-18T16:35:00+00:00,2024-04-18T16:13:00+00:00,2024-04-18T16:13:00+00:00,2024-04-18T16:13:00+00:00,N197PQ,CRJ9,CRJ9,A18380
2024-04-18DL5053None,2024-04-18,landed,5053,DL5053,DAL5053,Delta Air Lines,DL,DAL,Charlotte Douglas,America/New_York,CLT,KCLT,,A11,31,2024-04-18T16:29:00+00:00,2024-04-18T16:29:00+00:00,2024-04-18T17:00:00+00:00,2024-04-18T17:00:00+00:00,2024-04-18T17:00:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,A9,,,2024-04-18T18:35:00+00:00,2024-04-18T18:35:00+00:00,2024-04-18T18:23:00+00:00,2024-04-18T18:23:00+00:00,2024-04-18T18:23:00+00:00,None,None,None,None
2024-04-18DL5785None,2024-04-18,landed,5785,DL5785,DAL5785,Delta Air Lines,DL,DAL,La Guardia,America/New_York,LGA,KLGA,C,92,8,2024-04-18T14:49:00+00:00,2024-04-18T14:49:00+00:00,2024-04-18T14:56:00+00:00,2024-04-18T14:56:00+00:00,2024-04-18T14:56:00+00:00,Syracuse Hancock International Airport,America/New_York,SYR,KSYR,B,24,,,2024-04-18T16:08:00+00:00,2024-04-18T16:08:00+00:00,2024-04-18T15:41:00+00:00,2024-04-18T15:41:00+00:00,2024-04-18T15:41:00+00:00,None,None,None,None
2024-04-18DL1719A319,2024-04-18,scheduled,1719,DL1719,DAL1719,Delta Air Lines,DL,DAL,Mineta San Jose International Airport,America/Los_Angeles,SJC,KSJC,A,11,117,2024-04-18T13:45:00+00:00,2024-04-18T13:45:00+00:00,2024-04-18T15:41:00+00:00,2024-04-18T15:41:00+00:00,2024-04-18T15:41:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,S,A11,,84,2024-04-18T16:38:00+00:00,2024-04-18T16:38:00+00:00,,,,N326NB,A319,A319,A385C8
2024-04-18DL1278None,2024-04-18,landed,1278,DL1278,DAL1278,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F6,14,2024-04-18T12:20:00+00:00,2024-04-18T12:20:00+00:00,2024-04-18T12:33:00+00:00,2024-04-18T12:33:00+00:00,2024-04-18T12:33:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A46,6,,2024-04-18T15:00:00+00:00,2024-04-18T15:00:00+00:00,2024-04-18T14:47:00+00:00,2024-04-18T14:47:00+00:00,2024-04-18T14:47:00+00:00,None,None,None,None
2024-04-18DL4042None,2024-04-18,landed,4042,DL4042,DAL4042,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,A12,10,2024-04-18T12:25:00+00:00,2024-04-18T12:25:00+00:00,2024-04-18T12:34:00+00:00,2024-04-18T12:34:00+00:00,2024-04-18T12:34:00+00:00,Rochester International Airport,America/Chicago,RST,KRST,,02,,,2024-04-18T13:12:00+00:00,2024-04-18T13:12:00+00:00,2024-04-18T12:57:00+00:00,2024-04-18T12:57:00+00:00,2024-04-18T12:57:00+00:00,None,None,None,None
2024-04-18DL5640None,2024-04-18,landed,5640,DL5640,DAL5640,Delta Air Lines,DL,DAL,Charlotte Douglas,America/New_York,CLT,KCLT,,A1,6,2024-04-18T06:00:00+00:00,2024-04-18T06:00:00+00:00,2024-04-18T06:06:00+00:00,2024-04-18T06:06:00+00:00,2024-04-18T06:06:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A4,4,,2024-04-18T08:17:00+00:00,2024-04-18T08:17:00+00:00,2024-04-18T07:49:00+00:00,2024-04-18T07:49:00+00:00,2024-04-18T07:49:00+00:00,None,None,None,None
2024-04-18DL6962None,2024-04-18,landed,6962,DL6962,DAL6962,Delta Air Lines,DL,DAL,Ottawa Macdonald-Cartier International,America/Toronto,YOW,CYOW,,24,10,2024-04-18T06:00:00+00:00,2024-04-18T06:00:00+00:00,2024-04-18T06:10:00+00:00,2024-04-18T06:10:00+00:00,2024-04-18T06:10:00+00:00,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B19,4,,2024-04-18T07:10:00+00:00,2024-04-18T07:10:00+00:00,2024-04-18T06:53:00+00:00,2024-04-18T06:53:00+00:00,2024-04-18T06:53:00+00:00,None,None,None,None
2024-04-18DL7064None,2024-04-18,landed,7064,DL7064,DAL7064,Delta Air Lines,DL,DAL,Ottawa Macdonald-Cartier International,America/Toronto,YOW,CYOW,,26,9,2024-04-18T06:00:00+00:00,2024-04-18T06:00:00+00:00,2024-04-18T06:08:00+00:00,2024-04-18T06:08:00+00:00,2024-04-18T06:08:00+00:00,Calgary International Airport,America/Edmonton,YYC,CYYC,D,A84,,,2024-04-18T08:30:00+00:00,2024-04-18T08:30:00+00:00,2024-04-18T07:49:00+00:00,2024-04-18T07:49:00+00:00,2024-04-18T07:49:00+00:00,None,None,None,None
2024-04-18DL5121CRJ9,2024-04-18,landed,5121,DL5121,DAL5121,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A55,11,2024-04-18T15:40:00+00:00,2024-04-18T15:40:00+00:00,2024-04-18T15:51:00+00:00,2024-04-18T15:51:00+00:00,2024-04-18T15:51:00+00:00,Albany International,America/New_York,ALB,KALB,C,B5,,,2024-04-18T17:15:00+00:00,2024-04-18T17:15:00+00:00,2024-04-18T16:56:00+00:00,2024-04-18T16:56:00+00:00,2024-04-18T16:56:00+00:00,N324PQ,CRJ9,CRJ9,A37E80
2024-04-18DL1722A321,2024-04-18,landed,1722,DL1722,DAL1722,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A70,12,2024-04-18T18:07:00+00:00,2024-04-18T18:07:00+00:00,2024-04-18T18:18:00+00:00,2024-04-18T18:18:00+00:00,2024-04-18T18:18:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A9,9,,2024-04-18T20:15:00+00:00,2024-04-18T20:15:00+00:00,2024-04-18T19:44:00+00:00,2024-04-18T19:44:00+00:00,2024-04-18T19:44:00+00:00,N301DV,A321,A321,A32368
2024-04-18DL2558None,2024-04-18,landed,2558,DL2558,DAL2558,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A3,9,2024-04-18T18:05:00+00:00,2024-04-18T18:05:00+00:00,2024-04-18T18:14:00+00:00,2024-04-18T18:14:00+00:00,2024-04-18T18:14:00+00:00,Chicago O'hare International,America/Chicago,ORD,KORD,5,M5,11,,2024-04-18T18:35:00+00:00,2024-04-18T18:35:00+00:00,2024-04-18T18:05:00+00:00,2024-04-18T18:05:00+00:00,2024-04-18T18:05:00+00:00,None,None,None,None
2024-04-18DL16A332,2024-04-18,landed,16,DL16,DAL16,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A56,2,2024-04-18T18:05:00+00:00,2024-04-18T18:05:00+00:00,2024-04-18T18:07:00+00:00,2024-04-18T18:07:00+00:00,2024-04-18T18:07:00+00:00,Heathrow,Europe/London,LHR,EGLL,3,,04,22,2024-04-19T06:45:00+00:00,2024-04-19T06:45:00+00:00,2024-04-19T06:16:00+00:00,2024-04-19T06:16:00+00:00,2024-04-19T06:16:00+00:00,N861NW,A332,A332,ABD3CF
2024-04-18DL1707A321,2024-04-18,landed,1707,DL1707,DAL1707,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A72,33,2024-04-18T17:59:00+00:00,2024-04-18T17:59:00+00:00,2024-04-18T18:32:00+00:00,2024-04-18T18:32:00+00:00,2024-04-18T18:32:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A3,4,1,2024-04-18T19:57:00+00:00,2024-04-18T19:57:00+00:00,2024-04-18T19:57:00+00:00,2024-04-18T19:57:00+00:00,2024-04-18T19:57:00+00:00,N114DN,A321,A321,A03B67
