id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-15DL549A321,2024-04-15,landed,549,DL549,DAL549,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A25,9,2024-04-15T13:40:00+00:00,2024-04-15T13:40:00+00:00,2024-04-15T13:49:00+00:00,2024-04-15T13:49:00+00:00,2024-04-15T13:49:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A5,9,,2024-04-15T19:18:00+00:00,2024-04-15T19:18:00+00:00,2024-04-15T18:59:00+00:00,2024-04-15T18:59:00+00:00,2024-04-15T18:59:00+00:00,N327DN,A321,A321,A388A9
2024-04-15DL6920None,2024-04-15,landed,6920,DL6920,DAL6920,Delta Air Lines,DL,DAL,Halifax International,America/Halifax,YHZ,CYHZ,,18,22,2024-04-15T05:55:00+00:00,2024-04-15T05:55:00+00:00,2024-04-15T06:17:00+00:00,2024-04-15T06:17:00+00:00,2024-04-15T06:17:00+00:00,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B24,3,,2024-04-15T07:27:00+00:00,2024-04-15T07:27:00+00:00,2024-04-15T07:25:00+00:00,2024-04-15T07:25:00+00:00,2024-04-15T07:25:00+00:00,None,None,None,None
2024-04-15DL47A333,2024-04-15,landed,47,DL47,DAL47,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,,D49,19,2024-04-15T10:50:00+00:00,2024-04-15T10:50:00+00:00,2024-04-15T11:09:00+00:00,2024-04-15T11:09:00+00:00,2024-04-15T11:09:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,B37,T4,,2024-04-15T13:15:00+00:00,2024-04-15T13:15:00+00:00,2024-04-15T13:07:00+00:00,2024-04-15T13:07:00+00:00,2024-04-15T13:07:00+00:00,N823NW,A333,A333,AB3D41
2024-04-15DL135None,2024-04-15,landed,135,DL135,DAL135,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,2,E2,20,2024-04-15T10:40:00+00:00,2024-04-15T10:40:00+00:00,2024-04-15T10:59:00+00:00,2024-04-15T10:59:00+00:00,2024-04-15T10:59:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A46,I-7,2,2024-04-15T13:15:00+00:00,2024-04-15T13:15:00+00:00,2024-04-15T13:14:00+00:00,2024-04-15T13:14:00+00:00,2024-04-15T13:14:00+00:00,None,None,None,None
2024-04-15DL57A339,2024-04-15,landed,57,DL57,DAL57,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D53,16,2024-04-15T10:40:00+00:00,2024-04-15T10:40:00+00:00,2024-04-15T10:55:00+00:00,2024-04-15T10:55:00+00:00,2024-04-15T10:55:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,S,A19,,,2024-04-15T13:10:00+00:00,2024-04-15T13:10:00+00:00,2024-04-15T13:02:00+00:00,2024-04-15T13:02:00+00:00,2024-04-15T13:02:00+00:00,N411DX,A339,A339,A4D838
2024-04-15DL179A333,2024-04-15,landed,179,DL179,DAL179,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D7,23,2024-04-15T10:35:00+00:00,2024-04-15T10:35:00+00:00,2024-04-15T10:58:00+00:00,2024-04-15T10:58:00+00:00,2024-04-15T10:58:00+00:00,Portland International,America/Los_Angeles,PDX,KPDX,A,D11,,1,2024-04-15T12:00:00+00:00,2024-04-15T12:00:00+00:00,2024-04-15T12:00:00+00:00,2024-04-15T12:00:00+00:00,2024-04-15T12:00:00+00:00,N827NW,A333,A333,AB4C1D
2024-04-15DL73A359,2024-04-15,landed,73,DL73,DAL73,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,2,E7,15,2024-04-15T10:35:00+00:00,2024-04-15T10:35:00+00:00,2024-04-15T10:49:00+00:00,2024-04-15T10:49:00+00:00,2024-04-15T10:49:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,F2,F1,,2024-04-15T14:00:00+00:00,2024-04-15T14:00:00+00:00,2024-04-15T13:53:00+00:00,2024-04-15T13:53:00+00:00,2024-04-15T13:53:00+00:00,N517DZ,A359,A359,A67BD3
2024-04-15DL7878None,2024-04-15,landed,7878,DL7878,DAL7878,Delta Air Lines,DL,DAL,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,243,12,2024-04-15T17:10:00+00:00,2024-04-15T17:10:00+00:00,2024-04-15T17:21:00+00:00,2024-04-15T17:21:00+00:00,2024-04-15T17:21:00+00:00,Gimhae,Asia/Seoul,PUS,RKPK,I,4,4,,2024-04-15T18:20:00+00:00,2024-04-15T18:20:00+00:00,2024-04-15T18:05:00+00:00,2024-04-15T18:05:00+00:00,2024-04-15T18:05:00+00:00,None,None,None,None
2024-04-15DL8593None,2024-04-15,landed,8593,DL8593,DAL8593,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F35,21,2024-04-15T09:15:00+00:00,2024-04-15T09:15:00+00:00,2024-04-15T09:35:00+00:00,2024-04-15T09:35:00+00:00,2024-04-15T09:35:00+00:00,Peretola,Europe/Rome,FLR,LIRQ,2F,,,,2024-04-15T11:00:00+00:00,2024-04-15T11:00:00+00:00,2024-04-15T10:55:00+00:00,2024-04-15T10:55:00+00:00,2024-04-15T10:55:00+00:00,None,None,None,None
2024-04-15DL153A339,2024-04-15,landed,153,DL153,DAL153,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,M45,20,2024-04-15T10:10:00+00:00,2024-04-15T10:10:00+00:00,2024-04-15T10:30:00+00:00,2024-04-15T10:30:00+00:00,2024-04-15T10:30:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G4,IN1,13,2024-04-15T12:35:00+00:00,2024-04-15T12:35:00+00:00,2024-04-15T12:47:00+00:00,2024-04-15T12:47:00+00:00,2024-04-15T12:47:00+00:00,N423DX,A339,A339,A50725
2024-04-15DL9108None,2024-04-15,landed,9108,DL9108,DAL9108,Delta Air Lines,DL,DAL,San Luis Potosi,America/Mexico_City,SLP,MMSP,A,4,9,2024-04-15T05:51:00+00:00,2024-04-15T05:51:00+00:00,2024-04-15T08:21:00+00:00,2024-04-15T06:01:00+00:00,2024-04-15T08:21:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,Q,,,2024-04-15T07:00:00+00:00,2024-04-15T07:00:00+00:00,2024-04-15T09:00:00+00:00,2024-04-15T06:38:00+00:00,2024-04-15T09:00:00+00:00,None,None,None,None
2024-04-15DL304None,2024-04-15,landed,304,DL304,DAL304,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A36,14,2024-04-15T08:35:00+00:00,2024-04-15T08:35:00+00:00,2024-04-15T08:49:00+00:00,2024-04-15T08:49:00+00:00,2024-04-15T08:49:00+00:00,John Wayne,America/Los_Angeles,SNA,KSNA,A,2,2,,2024-04-15T10:28:00+00:00,2024-04-15T10:28:00+00:00,2024-04-15T10:11:00+00:00,2024-04-15T10:11:00+00:00,2024-04-15T10:11:00+00:00,None,None,None,None
2024-04-15DL8659None,2024-04-15,landed,8659,DL8659,DAL8659,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2G,G03,14,2024-04-15T09:05:00+00:00,2024-04-15T09:05:00+00:00,2024-04-15T09:18:00+00:00,2024-04-15T09:18:00+00:00,2024-04-15T09:18:00+00:00,Sandro Pertini (caselle),Europe/Rome,TRN,LIMF,,,,,2024-04-15T10:25:00+00:00,2024-04-15T10:25:00+00:00,2024-04-15T10:20:00+00:00,2024-04-15T10:20:00+00:00,2024-04-15T10:20:00+00:00,None,None,None,None
2024-04-15DL6677None,2024-04-15,landed,6677,DL6677,DAL6677,Delta Air Lines,DL,DAL,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,22,2024-04-15T09:15:00+00:00,2024-04-15T09:15:00+00:00,2024-04-15T09:36:00+00:00,2024-04-15T09:36:00+00:00,2024-04-15T09:36:00+00:00,Ronchi Dei Legionari,Europe/Rome,TRS,LIPQ,,,,4,2024-04-15T10:25:00+00:00,2024-04-15T10:25:00+00:00,2024-04-15T10:23:00+00:00,2024-04-15T10:23:00+00:00,2024-04-15T10:23:00+00:00,None,None,None,None
2024-04-15DL9338None,2024-04-15,landed,9338,DL9338,DAL9338,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,1,B24,30,2024-04-15T09:40:00+00:00,2024-04-15T09:40:00+00:00,2024-04-15T10:10:00+00:00,2024-04-15T10:10:00+00:00,2024-04-15T10:10:00+00:00,Kjevik,Europe/Oslo,KRS,ENCN,3,,,5,2024-04-15T11:05:00+00:00,2024-04-15T11:05:00+00:00,2024-04-15T11:10:00+00:00,2024-04-15T11:10:00+00:00,2024-04-15T11:10:00+00:00,None,None,None,None
2024-04-15DL6340None,2024-04-15,active,6340,DL6340,DAL6340,Delta Air Lines,DL,DAL,Salgado Filho,America/Sao_Paulo,POA,SBPA,1,120,23,2024-04-15T16:00:00+00:00,2024-04-15T16:00:00+00:00,2024-04-15T16:22:00+00:00,2024-04-15T16:22:00+00:00,2024-04-15T16:22:00+00:00,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2,2024-04-15T17:40:00+00:00,2024-04-15T17:40:00+00:00,,,,None,None,None,None
2024-04-15DL2391None,2024-04-15,landed,2391,DL2391,DAL2391,Delta Air Lines,DL,DAL,Pensacola International Airport,America/Chicago,PNS,KPNS,,2,1,2024-04-15T19:34:00+00:00,2024-04-15T19:34:00+00:00,2024-04-15T19:35:00+00:00,2024-04-15T19:35:00+00:00,2024-04-15T19:35:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B24,5,,2024-04-15T21:50:00+00:00,2024-04-15T21:50:00+00:00,2024-04-15T21:23:00+00:00,2024-04-15T21:23:00+00:00,2024-04-15T21:23:00+00:00,None,None,None,None
2024-04-15DL9572None,2024-04-15,landed,9572,DL9572,DAL9572,Delta Air Lines,DL,DAL,London City Airport,Europe/London,LCY,EGLC,,4,19,2024-04-15T10:00:00+00:00,2024-04-15T10:00:00+00:00,2024-04-15T10:19:00+00:00,2024-04-15T10:19:00+00:00,2024-04-15T10:19:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A08,01,,2024-04-15T12:05:00+00:00,2024-04-15T12:05:00+00:00,2024-04-15T12:01:00+00:00,2024-04-15T12:01:00+00:00,2024-04-15T12:01:00+00:00,None,None,None,None
2024-04-15DL9571None,2024-04-15,landed,9571,DL9571,DAL9571,Delta Air Lines,DL,DAL,London City Airport,Europe/London,LCY,EGLC,,9,34,2024-04-15T09:20:00+00:00,2024-04-15T09:20:00+00:00,2024-04-15T09:54:00+00:00,2024-04-15T09:54:00+00:00,2024-04-15T09:54:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A08,01,13,2024-04-15T11:25:00+00:00,2024-04-15T11:25:00+00:00,2024-04-15T11:37:00+00:00,2024-04-15T11:37:00+00:00,2024-04-15T11:37:00+00:00,None,None,None,None
2024-04-15DL8061None,2024-04-15,landed,8061,DL8061,DAL8061,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,74,30,2024-04-15T16:40:00+00:00,2024-04-15T16:40:00+00:00,2024-04-15T17:10:00+00:00,2024-04-15T17:10:00+00:00,2024-04-15T17:10:00+00:00,Aguascalients,America/Mexico_City,AGU,MMAS,2,,,,2024-04-15T18:11:00+00:00,2024-04-15T18:11:00+00:00,2024-04-15T18:07:00+00:00,2024-04-15T18:07:00+00:00,2024-04-15T18:07:00+00:00,None,None,None,None
2024-04-15DL146A359,2024-04-15,landed,146,DL146,DAL146,Delta Air Lines,DL,DAL,Arturo Merino Benitez,America/Santiago,SCL,SCEL,2,E05,35,2024-04-15T20:40:00+00:00,2024-04-15T20:40:00+00:00,2024-04-15T21:14:00+00:00,2024-04-15T21:14:00+00:00,2024-04-15T21:14:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,F6,99,,2024-04-16T06:20:00+00:00,2024-04-16T06:20:00+00:00,2024-04-16T06:16:00+00:00,2024-04-16T06:16:00+00:00,2024-04-16T06:16:00+00:00,N576DZ,A359,A359,A76516
2024-04-15DL8574None,2024-04-15,landed,8574,DL8574,DAL8574,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2G,G25,27,2024-04-15T18:30:00+00:00,2024-04-15T18:30:00+00:00,2024-04-15T18:56:00+00:00,2024-04-15T18:56:00+00:00,2024-04-15T18:56:00+00:00,Montpellier Méditerranée,Europe/Paris,MPL,LFMT,,,3,2,2024-04-15T19:55:00+00:00,2024-04-15T19:55:00+00:00,2024-04-15T19:57:00+00:00,2024-04-15T19:57:00+00:00,2024-04-15T19:57:00+00:00,None,None,None,None
2024-04-15DL5714E75S,2024-04-15,landed,5714,DL5714,DAL5714,Delta Air Lines,DL,DAL,Pittsburgh International,America/New_York,PIT,KPIT,,D78,6,2024-04-15T11:20:00+00:00,2024-04-15T11:20:00+00:00,2024-04-15T11:25:00+00:00,2024-04-15T11:25:00+00:00,2024-04-15T11:25:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,B55,T4,,2024-04-15T12:59:00+00:00,2024-04-15T12:59:00+00:00,2024-04-15T12:37:00+00:00,2024-04-15T12:37:00+00:00,2024-04-15T12:37:00+00:00,N231JQ,E75S,E75S,A20D0E
2024-04-15DL6123None,2024-04-15,active,6123,DL6123,DAL6123,Delta Air Lines,DL,DAL,International Airport Marechal Rondon,America/Cuiaba,CGB,SBCY,1,2,4,2024-04-15T04:30:00+00:00,2024-04-15T04:30:00+00:00,2024-04-15T04:34:00+00:00,2024-04-15T04:34:00+00:00,2024-04-15T04:34:00+00:00,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,,2024-04-15T07:45:00+00:00,2024-04-15T07:45:00+00:00,,,,None,None,None,None
2024-04-15DL6226None,2024-04-15,landed,6226,DL6226,DAL6226,Delta Air Lines,DL,DAL,International Airport Marechal Rondon,America/Cuiaba,CGB,SBCY,1,2,4,2024-04-15T04:30:00+00:00,2024-04-15T04:30:00+00:00,2024-04-15T04:34:00+00:00,2024-04-15T04:34:00+00:00,2024-04-15T04:34:00+00:00,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,,2024-04-15T07:45:00+00:00,2024-04-15T07:45:00+00:00,2024-04-15T07:29:00+00:00,2024-04-15T07:29:00+00:00,2024-04-15T07:29:00+00:00,None,None,None,None
2024-04-15DL1084B752,2024-04-15,landed,1084,DL1084,DAL1084,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A24,25,2024-04-15T20:55:00+00:00,2024-04-15T20:55:00+00:00,2024-04-15T21:20:00+00:00,2024-04-15T21:20:00+00:00,2024-04-15T21:20:00+00:00,Richmond International Airport,America/New_York,RIC,KRIC,N,B14,,4,2024-04-15T22:25:00+00:00,2024-04-15T22:25:00+00:00,2024-04-15T22:29:00+00:00,2024-04-15T22:29:00+00:00,2024-04-15T22:29:00+00:00,N698DL,B752,B752,A948C4
2024-04-15DL1251A321,2024-04-15,landed,1251,DL1251,DAL1251,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B23,18,2024-04-15T20:55:00+00:00,2024-04-15T20:55:00+00:00,2024-04-15T21:13:00+00:00,2024-04-15T21:13:00+00:00,2024-04-15T21:13:00+00:00,Tucson International Airport,America/Phoenix,TUS,KTUS,4,B2,,6,2024-04-15T21:48:00+00:00,2024-04-15T21:48:00+00:00,2024-04-15T21:44:00+00:00,2024-04-15T21:44:00+00:00,2024-04-15T21:44:00+00:00,N352DN,A321,A321,A3EC93
2024-04-15DL1268None,2024-04-15,landed,1268,DL1268,DAL1268,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B32,24,2024-04-15T20:55:00+00:00,2024-04-15T20:55:00+00:00,2024-04-15T21:19:00+00:00,2024-04-15T21:19:00+00:00,2024-04-15T21:19:00+00:00,Pensacola International Airport,America/Chicago,PNS,KPNS,B,2,,1,2024-04-15T21:04:00+00:00,2024-04-15T21:04:00+00:00,2024-04-15T21:04:00+00:00,2024-04-15T21:04:00+00:00,2024-04-15T21:04:00+00:00,None,None,None,None
2024-04-15DL1339None,2024-04-15,landed,1339,DL1339,DAL1339,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A1,11,2024-04-15T20:55:00+00:00,2024-04-15T20:55:00+00:00,2024-04-15T21:05:00+00:00,2024-04-15T21:05:00+00:00,2024-04-15T21:05:00+00:00,Louisville International (Standiford Field),America/Kentucky/Louisville,SDF,KSDF,C,A5,C,,2024-04-15T22:13:00+00:00,2024-04-15T22:13:00+00:00,2024-04-15T22:00:00+00:00,2024-04-15T22:00:00+00:00,2024-04-15T22:00:00+00:00,None,None,None,None
2024-04-15DL2179None,2024-04-15,active,2179,DL2179,DAL2179,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B27,38,2024-04-15T20:55:00+00:00,2024-04-15T20:55:00+00:00,2024-04-15T21:33:00+00:00,2024-04-15T21:33:00+00:00,2024-04-15T21:33:00+00:00,Greenville Spartanburg International Airport,America/New_York,GSP,KGSP,F,B2,,12,2024-04-15T21:53:00+00:00,2024-04-15T21:53:00+00:00,,,,None,None,None,None
2024-04-15DL1531None,2024-04-15,landed,1531,DL1531,DAL1531,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,T1,21,2024-04-15T20:59:00+00:00,2024-04-15T20:59:00+00:00,2024-04-15T21:19:00+00:00,2024-04-15T21:19:00+00:00,2024-04-15T21:19:00+00:00,Albuquerque International,America/Denver,ABQ,KABQ,2,B10,,4,2024-04-15T22:21:00+00:00,2024-04-15T22:21:00+00:00,2024-04-15T22:24:00+00:00,2024-04-15T22:24:00+00:00,2024-04-15T22:24:00+00:00,None,None,None,None
2024-04-15DL5397None,2024-04-15,landed,5397,DL5397,DAL5397,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D42,10,2024-04-15T20:58:00+00:00,2024-04-15T20:58:00+00:00,2024-04-15T21:08:00+00:00,2024-04-15T21:08:00+00:00,2024-04-15T21:08:00+00:00,Huntsville International - Carl T. Jones Field,America/Chicago,HSV,KHSV,2,10,2,,2024-04-15T20:57:00+00:00,2024-04-15T20:57:00+00:00,2024-04-15T20:42:00+00:00,2024-04-15T20:42:00+00:00,2024-04-15T20:42:00+00:00,None,None,None,None
2024-04-15DL2750None,2024-04-15,landed,2750,DL2750,DAL2750,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B14,15,2024-04-15T20:55:00+00:00,2024-04-15T20:55:00+00:00,2024-04-15T21:10:00+00:00,2024-04-15T21:10:00+00:00,2024-04-15T21:10:00+00:00,Hopkins International,America/New_York,CLE,KCLE,TERM,B4,,,2024-04-15T22:39:00+00:00,2024-04-15T22:39:00+00:00,2024-04-15T22:29:00+00:00,2024-04-15T22:29:00+00:00,2024-04-15T22:29:00+00:00,None,None,None,None
2024-04-15DL2646None,2024-04-15,landed,2646,DL2646,DAL2646,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D6,9,2024-04-15T20:55:00+00:00,2024-04-15T20:55:00+00:00,2024-04-15T21:04:00+00:00,2024-04-15T21:04:00+00:00,2024-04-15T21:04:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A21,3,,2024-04-15T23:31:00+00:00,2024-04-15T23:31:00+00:00,2024-04-15T23:17:00+00:00,2024-04-15T23:17:00+00:00,2024-04-15T23:17:00+00:00,None,None,None,None
2024-04-15DL2425B738,2024-04-15,landed,2425,DL2425,DAL2425,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A34,20,2024-04-15T20:55:00+00:00,2024-04-15T20:55:00+00:00,2024-04-15T21:14:00+00:00,2024-04-15T21:14:00+00:00,2024-04-15T21:14:00+00:00,Savannah/Hilton Head,America/New_York,SAV,KSAV,1,11,,,2024-04-15T21:57:00+00:00,2024-04-15T21:57:00+00:00,2024-04-15T21:56:00+00:00,2024-04-15T21:56:00+00:00,2024-04-15T21:56:00+00:00,N3748Y,B738,B738,A4462E
2024-04-15DL2372B712,2024-04-15,landed,2372,DL2372,DAL2372,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,C43,5,2024-04-15T20:55:00+00:00,2024-04-15T20:55:00+00:00,2024-04-15T20:59:00+00:00,2024-04-15T20:59:00+00:00,2024-04-15T20:59:00+00:00,Roanoke Regional Airport,America/New_York,ROA,KROA,,4,,,2024-04-15T22:17:00+00:00,2024-04-15T22:17:00+00:00,2024-04-15T22:04:00+00:00,2024-04-15T22:04:00+00:00,2024-04-15T22:04:00+00:00,N950AT,B712,B712,AD34B9
2024-04-15DL5074None,2024-04-15,landed,5074,DL5074,DAL5074,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,C49,7,2024-04-15T21:05:00+00:00,2024-04-15T21:05:00+00:00,2024-04-15T21:11:00+00:00,2024-04-15T21:11:00+00:00,2024-04-15T21:11:00+00:00,Golden Triangle Reg.,America/Chicago,GTR,KGTR,S,G01,,,2024-04-15T21:18:00+00:00,2024-04-15T21:18:00+00:00,2024-04-15T20:57:00+00:00,2024-04-15T20:57:00+00:00,2024-04-15T20:57:00+00:00,None,None,None,None
2024-04-15DL5062None,2024-04-15,landed,5062,DL5062,DAL5062,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,C40,16,2024-04-15T21:05:00+00:00,2024-04-15T21:05:00+00:00,2024-04-15T21:21:00+00:00,2024-04-15T21:21:00+00:00,2024-04-15T21:21:00+00:00,Lafayette Regional,America/Chicago,LFT,KLFT,,1,1,,2024-04-15T21:53:00+00:00,2024-04-15T21:53:00+00:00,2024-04-15T21:34:00+00:00,2024-04-15T21:34:00+00:00,2024-04-15T21:34:00+00:00,None,None,None,None
2024-04-15DL2945B712,2024-04-15,landed,2945,DL2945,DAL2945,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,C33,9,2024-04-15T21:05:00+00:00,2024-04-15T21:05:00+00:00,2024-04-15T21:13:00+00:00,2024-04-15T21:13:00+00:00,2024-04-15T21:13:00+00:00,Outagamie County,America/Chicago,ATW,KATW,EM,6,,,2024-04-15T22:17:00+00:00,2024-04-15T22:17:00+00:00,2024-04-15T21:59:00+00:00,2024-04-15T21:59:00+00:00,2024-04-15T21:59:00+00:00,N920AT,B712,B712,ACBE3C
2024-04-15DL2540None,2024-04-15,scheduled,2540,DL2540,DAL2540,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,T2,83,2024-04-15T21:05:00+00:00,2024-04-15T21:05:00+00:00,2024-04-15T22:28:00+00:00,2024-04-15T22:28:00+00:00,2024-04-15T22:28:00+00:00,Norfolk International Airport,America/New_York,ORF,KORF,2,B23,,76,2024-04-15T22:35:00+00:00,2024-04-15T22:35:00+00:00,,,,None,None,None,None
2024-04-15DL210A359,2024-04-15,landed,210,DL210,DAL210,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,E11,11,2024-04-15T21:05:00+00:00,2024-04-15T21:05:00+00:00,2024-04-15T21:16:00+00:00,2024-04-15T21:16:00+00:00,2024-04-15T21:16:00+00:00,Cape Town International,Africa/Johannesburg,CPT,FACT,B,A5,1.3,,2024-04-16T17:50:00+00:00,2024-04-16T17:50:00+00:00,2024-04-16T17:08:00+00:00,2024-04-16T17:08:00+00:00,2024-04-16T17:08:00+00:00,N513DZ,A359,A359,A66CF7
2024-04-15DL5224None,2024-04-15,landed,5224,DL5224,DAL5224,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D39,7,2024-04-15T21:00:00+00:00,2024-04-15T21:00:00+00:00,2024-04-15T21:07:00+00:00,2024-04-15T21:07:00+00:00,2024-04-15T21:07:00+00:00,Mc Ghee Tyson,America/New_York,TYS,KTYS,C,5,,,2024-04-15T21:57:00+00:00,2024-04-15T21:57:00+00:00,2024-04-15T21:41:00+00:00,2024-04-15T21:41:00+00:00,2024-04-15T21:41:00+00:00,None,None,None,None
2024-04-15DL4026CRJ9,2024-04-15,landed,4026,DL4026,DAL4026,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D44,16,2024-04-15T21:00:00+00:00,2024-04-15T21:00:00+00:00,2024-04-15T21:16:00+00:00,2024-04-15T21:16:00+00:00,2024-04-15T21:16:00+00:00,South Bend Regional,America/Indiana/Indianapolis,SBN,KSBN,,A5,,,2024-04-15T22:49:00+00:00,2024-04-15T22:49:00+00:00,2024-04-15T22:38:00+00:00,2024-04-15T22:38:00+00:00,2024-04-15T22:38:00+00:00,N825SK,CRJ9,CRJ9,AB4508
2024-04-15DL2591None,2024-04-15,landed,2591,DL2591,DAL2591,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,E9,10,2024-04-15T21:00:00+00:00,2024-04-15T21:00:00+00:00,2024-04-15T21:10:00+00:00,2024-04-15T21:10:00+00:00,2024-04-15T21:10:00+00:00,Piedmont Triad International,America/New_York,GSO,KGSO,C,31,,,2024-04-15T22:15:00+00:00,2024-04-15T22:15:00+00:00,2024-04-15T22:03:00+00:00,2024-04-15T22:03:00+00:00,2024-04-15T22:03:00+00:00,None,None,None,None
2024-04-15DL1562B712,2024-04-15,landed,1562,DL1562,DAL1562,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D7,14,2024-04-15T21:00:00+00:00,2024-04-15T21:00:00+00:00,2024-04-15T21:14:00+00:00,2024-04-15T21:14:00+00:00,2024-04-15T21:14:00+00:00,Charlotte Douglas,America/New_York,CLT,KCLT,A,A7,2,,2024-04-15T22:10:00+00:00,2024-04-15T22:10:00+00:00,2024-04-15T22:00:00+00:00,2024-04-15T22:00:00+00:00,2024-04-15T22:00:00+00:00,N948AT,B712,B712,AD2AF2
